id,title,price,link,image_link,availability,brand,condition,mpn,description
test-123,"Smoke Test Rug",123.45 USD,https://aytekrugs.com/rug/test-123,https://example.com/i.jpg,in stock,Aytek Rugs,new,test-123,"Smoke Test Rug"
10376,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10376,https://drive.usercontent.google.com/download?id=16xifs9Ap5BfvO2AnY7UKBCr25HXWpteI&export=view,in stock,Aytek Rugs,new,10376,"SKU: 10376Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10377,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10377,https://drive.usercontent.google.com/download?id=15S5mzGx27kK7rvB3vE-OX0r9VpG7m6rK&export=view,in stock,Aytek Rugs,new,10377,"SKU: 10377Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10378,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10378,https://drive.usercontent.google.com/download?id=1Vs66PV4lSS0V0nvjql9AOHsBxnWjg-j8&export=view,in stock,Aytek Rugs,new,10378,"SKU: 10378Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10380,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10380,https://drive.usercontent.google.com/download?id=1oMIHRqIhDvvGt2Y9WTQUlofdYgGXC6WK&export=view,in stock,Aytek Rugs,new,10380,"SKU: 10380Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10381,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10381,https://drive.usercontent.google.com/download?id=13BRjVv0W6Ri3kbCPpV6Ri3q1ed1xPOf2&export=view,in stock,Aytek Rugs,new,10381,"SKU: 10381Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10382,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10382,https://drive.usercontent.google.com/download?id=1psl7RGgb_76dQ1VWxAYPO0ft1WigJX6l&export=view,in stock,Aytek Rugs,new,10382,"SKU: 10382Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10383,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10383,https://drive.usercontent.google.com/download?id=1_tEgtHirQHzlEsV0oAy0V_a3hd7YqXIQ&export=view,in stock,Aytek Rugs,new,10383,"SKU: 10383Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10384,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10384,https://drive.usercontent.google.com/download?id=17dPnTAtIfKxpnrzyq8wd2_F75fGnHBgI&export=view,in stock,Aytek Rugs,new,10384,"SKU: 10384Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10385,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10385,https://drive.usercontent.google.com/download?id=10wfD-DBQRMSOWTdSB1NfARILpLRjyC1C&export=view,in stock,Aytek Rugs,new,10385,"SKU: 10385Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10386,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10386,https://drive.usercontent.google.com/download?id=1HHS2f-bA_yq4aipYhgrFI6FKQ3ey4yvC&export=view,in stock,Aytek Rugs,new,10386,"SKU: 10386Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10388,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10388,https://drive.usercontent.google.com/download?id=1PmOQg6BWUaFaWaEnrY79NGvC9acZgvBN&export=view,in stock,Aytek Rugs,new,10388,"SKU: 10388Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10389,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10389,https://drive.usercontent.google.com/download?id=13WykY-Hf_m-hH4aKSdLrAdKMKEefx55X&export=view,in stock,Aytek Rugs,new,10389,"SKU: 10389Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10390,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10390,https://drive.usercontent.google.com/download?id=1POHxxgOmXjU8mH9PRGmeYsS5eCrbmHHN&export=view,in stock,Aytek Rugs,new,10390,"SKU: 10390Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10391,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10391,https://drive.usercontent.google.com/download?id=1fTHloVmOrUJKURwsta_TCcVknsdItLXh&export=view,in stock,Aytek Rugs,new,10391,"SKU: 10391Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10392,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10392,https://drive.usercontent.google.com/download?id=1NT0Y1VJEjGow_Hc8H8jeJRb0lVNB66VF&export=view,in stock,Aytek Rugs,new,10392,"SKU: 10392Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10393,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10393,https://drive.usercontent.google.com/download?id=1BCcDukaN-_yftDwKsraQiOAIGWltNFvf&export=view,in stock,Aytek Rugs,new,10393,"SKU: 10393Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10394,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10394,https://drive.usercontent.google.com/download?id=1iJl9CSlL9XCZ1dQUN6xEggS1nf2v9cy6&export=view,in stock,Aytek Rugs,new,10394,"SKU: 10394Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10398,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10398,https://drive.usercontent.google.com/download?id=1c35zcjalTabBz_3c9eG5-oT8Mr1XyNvo&export=view,in stock,Aytek Rugs,new,10398,"SKU: 10398Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10399,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10399,https://drive.usercontent.google.com/download?id=1zlnOchJD4m-GeY3y4OE0quWKrNkP1vWr&export=view,in stock,Aytek Rugs,new,10399,"SKU: 10399Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10401,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10401,https://drive.usercontent.google.com/download?id=1fuyj1NF2_ckeviXTVbdSlCt-Hdb8AgcV&export=view,in stock,Aytek Rugs,new,10401,"SKU: 10401Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10402,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10402,https://drive.usercontent.google.com/download?id=1Q8zh8dAImbC_VvILbeajvvtRR_1zoJTT&export=view,in stock,Aytek Rugs,new,10402,"SKU: 10402Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10404,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10404,https://drive.usercontent.google.com/download?id=1j27A4uxojgr0uw9FqKQVdkNsJM9exLN8&export=view,in stock,Aytek Rugs,new,10404,"SKU: 10404Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10403,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10403,https://drive.usercontent.google.com/download?id=1olcLFAH5ZynHmIATc6Lr8recNwKr377S&export=view,in stock,Aytek Rugs,new,10403,"SKU: 10403Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10405,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10405,https://drive.usercontent.google.com/download?id=1Nd4KniygAzWn3rL5qJ0LEmD63SByj_OM&export=view,in stock,Aytek Rugs,new,10405,"SKU: 10405Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10406,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10406,https://drive.usercontent.google.com/download?id=1IISvE52Wqigy7dJ7coO2QoPecuGTVVGH&export=view,in stock,Aytek Rugs,new,10406,"SKU: 10406Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10407,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10407,https://drive.usercontent.google.com/download?id=1PFuc0npMyCBJVOXstceRVFlSaaTZiBhO&export=view,in stock,Aytek Rugs,new,10407,"SKU: 10407Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10408,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10408,https://drive.usercontent.google.com/download?id=1UjoXu5J8DvzcBOxoHkktJAMtS9QCkllc&export=view,in stock,Aytek Rugs,new,10408,"SKU: 10408Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10409,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10409,https://drive.usercontent.google.com/download?id=10ARZMMIbRGz5Mfi6e3YTKkHsXeL0Wv8p&export=view,in stock,Aytek Rugs,new,10409,"SKU: 10409Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10410,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10410,https://drive.usercontent.google.com/download?id=1xWEOKZ_UXlCJfSp88Z-as9Vv-DFXKsEx&export=view,in stock,Aytek Rugs,new,10410,"SKU: 10410Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10411,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10411,https://drive.usercontent.google.com/download?id=1HdXF4TgJS3g_CEzgwbCWeU8FArR0K0b_&export=view,in stock,Aytek Rugs,new,10411,"SKU: 10411Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10412,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10412,https://drive.usercontent.google.com/download?id=1R-rYejknIqDsObZodW0LR_thbP20jvEt&export=view,in stock,Aytek Rugs,new,10412,"SKU: 10412Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10413,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10413,https://drive.usercontent.google.com/download?id=1EABoj9KWVzZcE8Etz9UEsCVP7sMKsQ-B&export=view,in stock,Aytek Rugs,new,10413,"SKU: 10413Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10416,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10416,https://drive.usercontent.google.com/download?id=1ziP3uavup_ZImt3zkV0tZTi9UiXnA1Eg&export=view,in stock,Aytek Rugs,new,10416,"SKU: 10416Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10417,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10417,https://drive.usercontent.google.com/download?id=1XVI0OhMa2t-RD31KUtQdSZpcRsbSKSXb&export=view,in stock,Aytek Rugs,new,10417,"SKU: 10417Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10418,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10418,https://drive.usercontent.google.com/download?id=1b528ZESEqhRu6A6Qfjf5WT4YBcrOuvU1&export=view,in stock,Aytek Rugs,new,10418,"SKU: 10418Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10420,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10420,https://drive.usercontent.google.com/download?id=1omuDNPK2BkYi5yNgB02MJPYPDBs3E58P&export=view,in stock,Aytek Rugs,new,10420,"SKU: 10420Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10421,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10421,https://drive.usercontent.google.com/download?id=1LZXF96xi5PosPp_1tvio-zu11vQboYMu&export=view,in stock,Aytek Rugs,new,10421,"SKU: 10421Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10422,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10422,https://drive.usercontent.google.com/download?id=18kekRxLgtOLIfSm-sM_g62ngotk4mpob&export=view,in stock,Aytek Rugs,new,10422,"SKU: 10422Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10423,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10423,https://drive.usercontent.google.com/download?id=1JDQnT2a9qMVSJGjLKeS_1GU2jV-dCSAI&export=view,in stock,Aytek Rugs,new,10423,"SKU: 10423Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10424,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10424,https://drive.usercontent.google.com/download?id=1YsRnndyboO3mbtBUwTTDC9HwxEybNFD5&export=view,in stock,Aytek Rugs,new,10424,"SKU: 10424Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10425,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10425,https://drive.usercontent.google.com/download?id=1KKMQGJ5IyLyQRsR0oSp6Zqib4D1V3giG&export=view,in stock,Aytek Rugs,new,10425,"SKU: 10425Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10427,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10427,https://drive.usercontent.google.com/download?id=17WvkbskHA1a9p2MFe_8iV-fcSXMSRET9&export=view,in stock,Aytek Rugs,new,10427,"SKU: 10427Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10429,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10429,https://drive.usercontent.google.com/download?id=1ERJ_CvwOapFXSnV03oHhtmL7qs9xVf4W&export=view,in stock,Aytek Rugs,new,10429,"SKU: 10429Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10431,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10431,https://drive.usercontent.google.com/download?id=1rM449mBYeuBSmkREGgWWvk5l4hIEq1ft&export=view,in stock,Aytek Rugs,new,10431,"SKU: 10431Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10432,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10432,https://drive.usercontent.google.com/download?id=1ncW4JxzbekXJQodz8BNvIbWVGvNRkQJW&export=view,in stock,Aytek Rugs,new,10432,"SKU: 10432Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10433,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10433,https://drive.usercontent.google.com/download?id=10cazz4dwpWWPVH28D8AoKluChEhuMLuC&export=view,in stock,Aytek Rugs,new,10433,"SKU: 10433Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10434,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10434,https://drive.usercontent.google.com/download?id=1T-M7QJFEyNP8yC3xiN_xIEIo5NRg7TRn&export=view,in stock,Aytek Rugs,new,10434,"SKU: 10434Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10436,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10436,https://drive.usercontent.google.com/download?id=1dnF46HTiRBCSHAYqwDF7cvN-XqurLsJg&export=view,in stock,Aytek Rugs,new,10436,"SKU: 10436Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10438,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10438,https://drive.usercontent.google.com/download?id=150T_qkaN8EUahYRIO8Rf7lfHneBAnmBn&export=view,in stock,Aytek Rugs,new,10438,"SKU: 10438Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10441,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10441,https://drive.usercontent.google.com/download?id=1pNldF98nm2yGAy2BSPTQpw-9QYVZQRMP&export=view,in stock,Aytek Rugs,new,10441,"SKU: 10441Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10442,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10442,https://drive.usercontent.google.com/download?id=1uLodhgEaWmDKbxl9pCRZZ0P14-pJN4qK&export=view,in stock,Aytek Rugs,new,10442,"SKU: 10442Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10451,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10451,https://drive.usercontent.google.com/download?id=1AWkyDlEJ3Ky__YyqEIhQPRTXKatnc3-_&export=view,in stock,Aytek Rugs,new,10451,"SKU: 10451Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10472,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10472,https://drive.usercontent.google.com/download?id=10JbchorkJgreGnhGy5KPkDFM8yRBOxHk&export=view,in stock,Aytek Rugs,new,10472,"SKU: 10472Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
11601,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/11601,https://drive.usercontent.google.com/download?id=17PC2AMcJlwmMXnX4pt2tqU-_CJWfQ9Os&export=view,in stock,Aytek Rugs,new,11601,"SKU: 11601Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
13017,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/13017,https://drive.usercontent.google.com/download?id=1FINwGwAqsXirFMw12SLTel5XUH6V1VbV&export=view,in stock,Aytek Rugs,new,13017,"SKU: 13017Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
